RecordID,Tweet Date,Tweet Time,Daypart,Category,Topic,State,Region,Gender,Retweet Count
1214,2015-01-01,01:39:00,Late Night,Personal Growth,Be more positive,Florida,South,Female,0
1215,2015-01-01,04:27:00,Late Night,Recreation & Leisure,See a Concert/Show,Florida,South,Male,1
1216,2015-01-01,05:09:00,Early Morning,Health & Fitness,Improve my body,Florida,South,Female,0
1217,2015-01-01,06:08:00,Early Morning,Humor,Humor about Personal Growth and Interests Resolutions,Florida,South,Male,0
1218,2015-01-01,06:17:00,Early Morning,Humor,Humor about not Resolutions in general,Florida,South,Female,12
1219,2015-01-01,06:17:00,Early Morning,Humor,Humor about Time Management/Organization Resolutions,Florida,South,Male,2
1220,2015-01-01,06:42:00,Early Morning,Personal Growth,Be more positive,Florida,South,Male,0
1221,2015-01-01,07:06:00,Early Morning,Recreation & Leisure,Spend more time on my hobby,Florida,South,Male,0
1222,2015-01-01,07:42:00,Early Morning,Education/Training,Improve Grades,Florida,South,Male,0
1223,2015-01-01,08:04:00,Early Morning,Health & Fitness,Improve my body,Florida,South,Male,1
1224,2015-01-01,08:10:00,Early Morning,Recreation & Leisure,Hike more,Florida,South,Female,0
1225,2015-01-01,08:56:00,Early Morning,Personal Growth,Respect Others,Florida,South,Male,1
1226,2015-01-01,09:00:00,Morning,Personal Growth,Improve my attitude,Florida,South,Female,1
1227,2015-01-01,09:09:00,Morning,Humor,Humor about Health and Fitness Resolutions,Florida,South,Female,0
1228,2015-01-01,09:20:00,Morning,Personal Growth,Focus on Religion and Faith,Florida,South,Female,0
1229,2015-01-01,09:23:00,Morning,Health & Fitness,Lose weight,Florida,South,Male,0
1230,2015-01-01,09:32:00,Morning,Family/Friends/Relationships,Other,Florida,South,Male,0
1231,2015-01-01,11:27:00,Morning,Humor,Humor about Personal Growth and Interests Resolutions,Florida,South,Female,0
1232,2015-01-01,11:33:00,Morning,Personal Growth,Be More Confident,Florida,South,Female,0
1233,2015-01-01,11:40:00,Morning,Personal Growth,Read more books,Florida,South,Male,0
1234,2015-01-01,11:43:00,Morning,Family/Friends/Relationships,Make new friends,Florida,South,Female,2
1235,2015-01-01,11:47:00,Morning,Personal Growth,Spend less time on Facebook,Florida,South,Female,1
1236,2015-01-01,11:49:00,Morning,Personal Growth,Be more positive,Florida,South,Female,1
1237,2015-01-01,11:54:00,Morning,Health & Fitness,Quit smoking,Florida,South,Male,1
1238,2015-01-01,11:57:00,Morning,Personal Growth,Appreciate what I have,Florida,South,Female,9
1239,2015-01-01,11:57:00,Morning,Recreation & Leisure,Spend more time on my hobby,Florida,South,Male,0
1240,2015-01-01,12:00:00,Afternoon,Personal Growth,Improve my attitude,Florida,South,Female,0
1241,2015-01-01,12:05:00,Afternoon,Finance,Pay off bill(s),Florida,South,Female,7
1242,2015-01-01,12:09:00,Afternoon,Personal Growth,Be more positive,Florida,South,Male,0
1243,2015-01-01,12:12:00,Afternoon,Personal Growth,Try new things,Florida,South,Male,1
1244,2015-01-01,12:13:00,Afternoon,Personal Growth,Be More Fun,Florida,South,Female,1
1245,2015-01-01,12:15:00,Afternoon,Personal Growth,Improve my appearance,Florida,South,Female,3
1246,2015-01-01,12:15:00,Afternoon,Personal Growth,Try new things,Florida,South,Male,0
1247,2015-01-01,12:17:00,Afternoon,Recreation & Leisure,Spend more time on my hobby,Florida,South,Female,0
1248,2015-01-01,12:18:00,Afternoon,Personal Growth,Focus on My Future,Florida,South,Female,6
1249,2015-01-01,12:18:00,Afternoon,Time Management/Organization,Clean something,Florida,South,Female,0
1250,2015-01-01,12:18:00,Afternoon,Personal Growth,Improve my appearance,Florida,South,Female,1
1251,2015-01-01,12:19:00,Afternoon,Humor,Humor about not Resolutions in general,Florida,South,Male,1
1252,2015-01-01,12:21:00,Afternoon,Personal Growth,Acheive My Goals,Florida,South,Male,1
1253,2015-01-01,12:22:00,Afternoon,Philanthropic,Other,Florida,South,Female,2
1254,2015-01-01,12:27:00,Afternoon,Finance,Save money,Florida,South,Female,7
1255,2015-01-01,12:27:00,Afternoon,Personal Growth,Get a tattoo,Florida,South,Male,1
1256,2015-01-01,12:29:00,Afternoon,Health & Fitness,Quit smoking,Florida,South,Female,1
1257,2015-01-01,12:30:00,Afternoon,Family/Friends/Relationships,Make more time for friends,Florida,South,Male,1
1258,2015-01-01,12:31:00,Afternoon,Personal Growth,Try new things,Florida,South,Male,1
1259,2015-01-01,12:33:00,Afternoon,Finance,Save money,Florida,South,Female,26
1260,2015-01-01,12:34:00,Afternoon,Health & Fitness,Lose weight,Florida,South,Male,0
1261,2015-01-01,12:36:00,Afternoon,Family/Friends/Relationships,Propose to my girlfriend / boyfriend,Florida,South,Male,0
1262,2015-01-02,07:10:00,Early Morning,Family/Friends/Relationships,Make new friends,Florida,South,Male,1
1263,2015-01-02,07:14:00,Early Morning,Recreation & Leisure,Take a trip,Florida,South,Male,0
1264,2015-01-02,07:31:00,Early Morning,Personal Growth,Use more social media,Florida,South,Female,0
1265,2015-01-02,07:42:00,Early Morning,Humor,Humor about not Resolutions in general,Florida,South,Female,0
1266,2015-01-02,07:47:00,Early Morning,Family/Friends/Relationships,Spend more time with significant other,Florida,South,Female,0
1267,2015-01-02,07:50:00,Early Morning,Personal Growth,Respect Others,Florida,South,Male,0
1268,2015-01-02,08:05:00,Early Morning,Personal Growth,Other,Florida,South,Female,0
1269,2015-01-02,08:05:00,Early Morning,Career,Work for myself,Florida,South,Female,0
1270,2015-01-02,08:06:00,Early Morning,Humor,Humor about Health and Fitness Resolutions,Florida,South,Female,1
1271,2015-01-02,08:33:00,Early Morning,Humor,Humor about Health and Fitness Resolutions,Florida,South,Male,0
1272,2015-01-02,08:45:00,Early Morning,Personal Growth,Get a tattoo,Florida,South,Male,14
1273,2015-01-02,08:46:00,Early Morning,Family/Friends/Relationships,Find a Girlfriend,Florida,South,Female,0
1274,2015-01-02,08:48:00,Early Morning,Health & Fitness,Go to the gym more,Florida,South,Female,2
1275,2015-01-02,08:49:00,Early Morning,Time Management/Organization,Re-organize,Florida,South,Male,0
1276,2015-01-02,08:50:00,Early Morning,Recreation & Leisure,Other,Florida,South,Male,0
1277,2015-01-02,08:57:00,Early Morning,Philanthropic,Volunteer more,Florida,South,Female,0
1278,2015-01-02,09:01:00,Morning,Personal Growth,Acheive My Goals,Florida,South,Female,0
1279,2015-01-02,09:05:00,Morning,Family/Friends/Relationships,Other,Florida,South,Male,0
1280,2015-01-02,09:14:00,Morning,Humor,Humor about Health and Fitness Resolutions,Florida,South,Female,1
1281,2015-01-02,09:16:00,Morning,Personal Growth,Try new things,Florida,South,Female,0
1282,2015-01-02,09:27:00,Morning,Personal Growth,Face Fears,Florida,South,Male,0
1283,2015-01-02,09:29:00,Morning,Philanthropic,Volunteer more,Florida,South,Male,1
1284,2015-01-02,09:32:00,Morning,Humor,Humor about Health and Fitness Resolutions,Florida,South,Male,0
1285,2015-01-02,09:36:00,Morning,Personal Growth,Improve my attitude,Florida,South,Female,0
1286,2015-01-02,09:52:00,Morning,Family/Friends/Relationships,Be better at keeping in touch with loved ones or friends,Florida,South,Female,1
1287,2014-12-22,07:43:00,Early Morning,Personal Growth,Improve my appearance,Georgia,South,Female,0
1288,2014-12-23,06:12:00,Early Morning,Personal Growth,Have more patience,Georgia,South,Male,0
1289,2014-12-23,07:09:00,Early Morning,Personal Growth,Read more books,Georgia,South,Female,0
1290,2014-12-23,07:22:00,Early Morning,Personal Growth,Update my wardrobe,Georgia,South,Male,0
1291,2014-12-23,08:12:00,Early Morning,Recreation & Leisure,Spend more time on my hobby,Georgia,South,Male,0
1292,2014-12-23,08:56:00,Early Morning,Humor,Humor about Family/Friends/Relationships Resolutions,Georgia,South,Male,0
1293,2014-12-23,12:33:00,Afternoon,Education/Training,Finish school,Georgia,South,Male,0
1294,2014-12-23,18:47:00,Evening,Personal Growth,Appreciate what I have,Georgia,South,Female,0
1295,2014-12-24,19:11:00,Evening,Family/Friends/Relationships,Spend more time with significant other,Georgia,South,Female,0
1296,2014-12-25,18:17:00,Evening,Humor,Humor about Personal Growth and Interests Resolutions,Georgia,South,Male,0
1297,2014-12-25,20:55:00,Evening,Health & Fitness,Eat healthier,Georgia,South,Female,0
1298,2014-12-26,06:09:00,Early Morning,Recreation & Leisure,Hike more,Georgia,South,Male,0
1299,2014-12-26,06:27:00,Early Morning,Philanthropic,Find a charity to support,Georgia,South,Female,0
1300,2014-12-26,09:30:00,Morning,Personal Growth,Watch less TV,Georgia,South,Female,0
1301,2014-12-26,10:47:00,Morning,Health & Fitness,Excersize More,Georgia,South,Male,0
1302,2014-12-26,11:25:00,Morning,Personal Growth,Have more patience,Georgia,South,Male,0
1303,2014-12-26,13:37:00,Afternoon,Personal Growth,Improve my attitude,Georgia,South,Female,0
1304,2014-12-26,17:11:00,Early Evening,Personal Growth,Be more positive,Georgia,South,Female,0
1305,2014-12-26,21:01:00,Night,Personal Growth,Be more positive,Georgia,South,Male,0
1306,2014-12-27,08:12:00,Early Morning,Finance,Manage debt,Georgia,South,Male,0
1307,2014-12-27,09:32:00,Morning,Humor,Humor about not Resolutions in general,Georgia,South,Male,0
1308,2014-12-27,10:56:00,Morning,Recreation & Leisure,Other,Georgia,South,Male,0
1309,2014-12-27,14:08:00,Afternoon,Personal Growth,Focus on My Future,Georgia,South,Male,0
1310,2014-12-27,16:33:00,Early Evening,Philanthropic,Spread Peace,Georgia,South,Male,0
1311,2014-12-27,20:20:00,Evening,Finance,Cash in on my stock options,Georgia,South,Male,0
1312,2014-12-28,00:50:00,Late Night,Personal Growth,Be more positive,Georgia,South,Female,0
1313,2014-12-28,04:53:00,Late Night,Career,Other,Georgia,South,Male,0
1314,2014-12-28,08:23:00,Early Morning,Personal Growth,Focus on Religion and Faith,Georgia,South,Female,0
1315,2014-12-28,18:55:00,Evening,Personal Growth,Be more positive,Georgia,South,Male,0
1316,2014-12-28,18:57:00,Evening,Education/Training,Study More,Georgia,South,Male,0
1317,2014-12-28,19:46:00,Evening,Family/Friends/Relationships,Spend more time with significant other,Georgia,South,Male,0
1318,2014-12-28,21:06:00,Night,Personal Growth,Be more positive,Georgia,South,Female,0
1319,2014-12-29,03:32:00,Late Night,Humor,Humor about Helping Others Resolutions,Georgia,South,Male,0
1320,2014-12-29,08:26:00,Early Morning,Family/Friends/Relationships,Find a Girlfriend,Georgia,South,Male,0
1321,2014-12-29,08:48:00,Early Morning,Humor,Humor about New Years,Georgia,South,Male,0
1322,2014-12-29,08:50:00,Early Morning,Personal Growth,Be more positive,Georgia,South,Female,0
1323,2014-12-29,12:59:00,Afternoon,Personal Growth,Improve my attitude,Georgia,South,Male,0
1324,2014-12-29,13:01:00,Afternoon,Health & Fitness,Excersize More,Georgia,South,Male,0
1325,2014-12-29,16:05:00,Early Evening,Health & Fitness,Lose weight,Georgia,South,Male,0
1326,2014-12-29,16:45:00,Early Evening,Health & Fitness,Excersize More,Georgia,South,Female,0
1327,2014-12-29,18:18:00,Evening,Health & Fitness,Excersize More,Georgia,South,Female,0
1328,2014-12-29,18:45:00,Evening,Career,Other,Georgia,South,Male,0
1329,2014-12-29,20:18:00,Evening,Personal Growth,Be more positive,Georgia,South,Male,0
1330,2014-12-30,01:53:00,Late Night,Humor,Humor about Finance Resolutions,Georgia,South,Female,0
1331,2014-12-30,20:06:00,Evening,Family/Friends/Relationships,Be better at keeping in touch with loved ones or friends,Georgia,South,Male,0
1332,2014-12-30,23:36:00,Night,Recreation & Leisure,Other,Georgia,South,Female,0
1333,2014-12-31,04:18:00,Late Night,Family/Friends/Relationships,Spend more time with family,Georgia,South,Male,0
1334,2014-12-31,04:19:00,Late Night,Humor,Humor about not Resolutions in general,Georgia,South,Male,0
1335,2014-12-31,04:53:00,Late Night,Personal Growth,Acheive My Goals,Georgia,South,Female,0
1336,2014-12-31,05:26:00,Early Morning,Personal Growth,Be more positive,Georgia,South,Female,0
1337,2014-12-31,05:52:00,Early Morning,Personal Growth,Improve my attitude,Georgia,South,Female,0
1338,2014-12-31,07:52:00,Early Morning,Humor,Humor about Time Management/Organization Resolutions,Georgia,South,Male,0
1339,2014-12-31,08:01:00,Early Morning,Personal Growth,Try new things,Georgia,South,Female,0
1340,2014-12-31,08:07:00,Early Morning,Recreation & Leisure,Spend more time on my hobby,Georgia,South,Male,0
1341,2014-12-31,08:13:00,Early Morning,Health & Fitness,Other,Georgia,South,Female,0
1342,2014-12-31,08:33:00,Early Morning,Personal Growth,Be more positive,Georgia,South,Male,0
1343,2014-12-31,08:52:00,Early Morning,Humor,Humor about Family/Friends/Relationships Resolutions,Georgia,South,Male,0
1344,2014-12-31,08:58:00,Early Morning,Recreation & Leisure,Spend more time on my hobby,Georgia,South,Female,0
1345,2014-12-31,09:37:00,Morning,Personal Growth,Improve my attitude,Georgia,South,Male,0
1346,2014-12-31,10:33:00,Morning,Personal Growth,Focus on Religion and Faith,Georgia,South,Female,1
1347,2014-12-31,11:50:00,Morning,Humor,Humor about Finance Resolutions,Georgia,South,Female,0
1348,2014-12-31,11:54:00,Morning,Health & Fitness,Go to the gym more,Georgia,South,Male,0
1349,2014-12-31,11:59:00,Morning,Health & Fitness,Eat healthier,Georgia,South,Male,0
1350,2014-12-31,12:39:00,Afternoon,Time Management/Organization,Re-organize,Georgia,South,Male,0
1351,2014-12-31,13:31:00,Afternoon,Humor,Humor about New Years,Georgia,South,Female,0
1352,2014-12-31,13:32:00,Afternoon,Recreation & Leisure,Other,Georgia,South,Female,0
1353,2014-12-31,13:58:00,Afternoon,Personal Growth,Appreciate what I have,Georgia,South,Female,0
1354,2014-12-31,14:08:00,Afternoon,Personal Growth,Focus on Religion and Faith,Georgia,South,Female,0
1355,2014-12-31,14:09:00,Afternoon,Health & Fitness,Eat less meat,Georgia,South,Male,1
1356,2014-12-31,14:37:00,Afternoon,Personal Growth,Focus on My Future,Georgia,South,Male,0
1357,2014-12-31,14:41:00,Afternoon,Recreation & Leisure,Other,Georgia,South,Female,2
1358,2014-12-31,15:12:00,Early Evening,Family/Friends/Relationships,Other,Georgia,South,Female,0
1359,2014-12-31,15:13:00,Early Evening,Personal Growth,Focus on My Future,Georgia,South,Male,0
1360,2014-12-31,15:30:00,Early Evening,Finance,Save money,Georgia,South,Female,0
1361,2014-12-31,16:01:00,Early Evening,Personal Growth,Focus on Religion and Faith,Georgia,South,Male,0
1362,2014-12-31,16:33:00,Early Evening,Personal Growth,Focus on my self,Georgia,South,Male,0
1363,2014-12-31,16:33:00,Early Evening,Personal Growth,Be more positive,Georgia,South,Female,0
1364,2014-12-31,16:34:00,Early Evening,Humor,Humor about Education/Training Resolutions,Georgia,South,Female,0
1365,2014-12-31,16:43:00,Early Evening,Recreation & Leisure,Take a trip,Georgia,South,Male,0
1366,2014-12-31,16:50:00,Early Evening,Career,Other,Georgia,South,Male,0
1367,2014-12-31,16:59:00,Early Evening,Recreation & Leisure,Spend more time on my hobby,Georgia,South,Female,17
1368,2014-12-31,16:59:00,Early Evening,Recreation & Leisure,Take a trip,Georgia,South,Male,0
1369,2014-12-31,17:03:00,Early Evening,Personal Growth,Be more positive,Georgia,South,Female,0
1370,2014-12-31,23:26:00,Night,Health & Fitness,Quit smoking,Georgia,South,Female,0
1371,2014-12-31,23:26:00,Night,Health & Fitness,Quit smoking,Georgia,South,Male,0
1372,2014-12-31,23:30:00,Night,Health & Fitness,Go gluten free,Georgia,South,Male,0
1373,2014-12-31,23:32:00,Night,Health & Fitness,Quit smoking,Georgia,South,Female,0
1374,2015-01-01,00:36:00,Late Night,Recreation & Leisure,See a Concert/Show,Georgia,South,Female,0
1375,2015-01-01,02:06:00,Late Night,Humor,Humor about Helping Others Resolutions,Georgia,South,Male,0
1376,2015-01-01,06:32:00,Early Morning,Personal Growth,Focus on my self,Georgia,South,Female,0
1377,2015-01-01,07:01:00,Early Morning,Family/Friends/Relationships,Spend more time with family,Georgia,South,Female,29
1378,2015-01-01,07:15:00,Early Morning,Humor,Humor about New Years,Georgia,South,Male,0
1379,2015-01-01,07:56:00,Early Morning,Family/Friends/Relationships,Spend more time with family,Georgia,South,Female,2
1380,2015-01-01,08:03:00,Early Morning,Personal Growth,Learn to let things go,Georgia,South,Female,0
1381,2015-01-01,08:04:00,Early Morning,Recreation & Leisure,Hike more,Georgia,South,Male,0
1382,2015-01-01,08:28:00,Early Morning,Personal Growth,Try new things,Georgia,South,Male,0
1383,2015-01-01,08:33:00,Early Morning,Time Management/Organization,Fix up my home office,Georgia,South,Female,0
1384,2015-01-01,08:42:00,Early Morning,Recreation & Leisure,Spend more time on my hobby,Georgia,South,Female,0
1385,2015-01-01,08:52:00,Early Morning,Personal Growth,Be more positive,Georgia,South,Male,0
1386,2015-01-01,09:22:00,Morning,Personal Growth,Be more positive,Georgia,South,Female,0
1387,2015-01-01,09:23:00,Morning,Personal Growth,Try new things,Georgia,South,Male,1
1388,2015-01-01,09:27:00,Morning,Finance,Save money,Georgia,South,Female,0
1389,2015-01-01,09:44:00,Morning,Personal Growth,Be more positive,Georgia,South,Male,0
1390,2015-01-01,09:47:00,Morning,Recreation & Leisure,See a Concert/Show,Georgia,South,Male,0
1391,2015-01-01,11:29:00,Morning,Health & Fitness,Excersize More,Georgia,South,Female,1
1392,2015-01-01,11:30:00,Morning,Humor,Humor about Family/Friends/Relationships Resolutions,Georgia,South,Male,0
1393,2015-01-01,11:34:00,Morning,Recreation & Leisure,Take a trip,Georgia,South,Male,2
